Order ID,Product,Category,Quantity,Price,Region,Date
6375,Tablet,Electronics,2,5525,North,2023-09-23 14:00:00
6376,Laptop,Accessories,3,40127,West,2023-09-23 15:00:00
6377,Laptop,Accessories,4,9919,South,2023-09-23 16:00:00
6378,Tablet,Accessories,1,27565,North,2023-09-23 17:00:00
6379,Headphones,Accessories,3,46465,North,2023-09-23 18:00:00
6380,Phone,Accessories,4,31415,West,2023-09-23 19:00:00
6381,Tablet,Accessories,1,28255,North,2023-09-23 20:00:00
6382,Tablet,Electronics,1,29618,North,2023-09-23 21:00:00
6383,Phone,Electronics,1,28556,North,2023-09-23 22:00:00
6384,Laptop,Accessories,4,35279,West,2023-09-23 23:00:00
6385,Tablet,Accessories,2,44713,East,2023-09-24 00:00:00
6386,Tablet,Accessories,4,41937,West,2023-09-24 01:00:00
6387,Tablet,Electronics,1,15362,South,2023-09-24 02:00:00
6388,Tablet,Electronics,4,3043,West,2023-09-24 03:00:00
6389,Phone,Accessories,3,14868,North,2023-09-24 04:00:00
6390,Laptop,Electronics,3,30377,North,2023-09-24 05:00:00
6391,Headphones,Electronics,2,12793,West,2023-09-24 06:00:00
6392,Phone,Electronics,4,11841,North,2023-09-24 07:00:00
6393,Headphones,Electronics,4,14851,South,2023-09-24 08:00:00
6394,Headphones,Electronics,3,27414,East,2023-09-24 09:00:00
6395,Phone,Accessories,2,12479,West,2023-09-24 10:00:00
6396,Laptop,Accessories,4,8931,South,2023-09-24 11:00:00
6397,Laptop,Electronics,2,34468,South,2023-09-24 12:00:00
6398,Laptop,Electronics,2,37023,North,2023-09-24 13:00:00
6399,Phone,Electronics,3,14179,North,2023-09-24 14:00:00
6400,Phone,Electronics,2,24156,West,2023-09-24 15:00:00
6401,Smartwatch,Accessories,3,23156,East,2023-09-24 16:00:00
6402,Phone,Electronics,3,14902,North,2023-09-24 17:00:00
6403,Smartwatch,Accessories,1,48581,East,2023-09-24 18:00:00
6404,Headphones,Accessories,1,46086,North,2023-09-24 19:00:00
6405,Phone,Accessories,4,39247,West,2023-09-24 20:00:00
6406,Smartwatch,Accessories,1,32888,West,2023-09-24 21:00:00
6407,Laptop,Electronics,4,6863,North,2023-09-24 22:00:00
6408,Headphones,Accessories,3,1349,South,2023-09-24 23:00:00
6409,Phone,Electronics,3,20841,North,2023-09-25 00:00:00
6410,Tablet,Electronics,4,19330,East,2023-09-25 01:00:00
6411,Headphones,Accessories,2,39401,South,2023-09-25 02:00:00
6412,Headphones,Accessories,4,24729,South,2023-09-25 03:00:00
6413,Smartwatch,Electronics,1,20456,East,2023-09-25 04:00:00
6414,Phone,Accessories,2,43636,West,2023-09-25 05:00:00
6415,Smartwatch,Accessories,1,6329,West,2023-09-25 06:00:00
6416,Headphones,Accessories,2,16551,South,2023-09-25 07:00:00
6417,Laptop,Accessories,1,6672,East,2023-09-25 08:00:00
6418,Phone,Electronics,4,6770,North,2023-09-25 09:00:00
6419,Phone,Accessories,4,29080,South,2023-09-25 10:00:00
6420,Phone,Accessories,4,21781,West,2023-09-25 11:00:00
6421,Laptop,Electronics,2,21160,West,2023-09-25 12:00:00
6422,Headphones,Electronics,1,17873,East,2023-09-25 13:00:00
6423,Tablet,Electronics,2,16738,West,2023-09-25 14:00:00
6424,Headphones,Accessories,1,14797,West,2023-09-25 15:00:00
6425,Laptop,Accessories,2,21281,South,2023-09-25 16:00:00
6426,Smartwatch,Accessories,3,943,South,2023-09-25 17:00:00
6427,Smartwatch,Electronics,4,16390,North,2023-09-25 18:00:00
6428,Tablet,Electronics,1,1100,North,2023-09-25 19:00:00
6429,Smartwatch,Electronics,2,5559,East,2023-09-25 20:00:00
6430,Laptop,Accessories,1,15790,West,2023-09-25 21:00:00
6431,Tablet,Accessories,3,5998,West,2023-09-25 22:00:00
6432,Laptop,Accessories,4,48738,North,2023-09-25 23:00:00
6433,Phone,Electronics,1,43002,East,2023-09-26 00:00:00
6434,Smartwatch,Accessories,4,38390,North,2023-09-26 01:00:00
6435,Phone,Accessories,1,23586,East,2023-09-26 02:00:00
6436,Headphones,Accessories,4,17940,North,2023-09-26 03:00:00
6437,Phone,Accessories,3,5360,South,2023-09-26 04:00:00
6438,Smartwatch,Electronics,3,25105,East,2023-09-26 05:00:00
6439,Headphones,Accessories,1,9306,West,2023-09-26 06:00:00
6440,Smartwatch,Electronics,2,22026,West,2023-09-26 07:00:00
6441,Smartwatch,Accessories,4,39722,West,2023-09-26 08:00:00
6442,Smartwatch,Electronics,4,8849,North,2023-09-26 09:00:00
6443,Laptop,Electronics,3,37194,South,2023-09-26 10:00:00
6444,Smartwatch,Electronics,4,45957,East,2023-09-26 11:00:00
6445,Headphones,Accessories,2,13231,North,2023-09-26 12:00:00
6446,Headphones,Accessories,4,18737,North,2023-09-26 13:00:00
6447,Tablet,Accessories,1,8541,North,2023-09-26 14:00:00
6448,Smartwatch,Accessories,2,36374,South,2023-09-26 15:00:00
6449,Laptop,Electronics,4,5662,East,2023-09-26 16:00:00
6450,Smartwatch,Accessories,2,35411,North,2023-09-26 17:00:00
6451,Headphones,Electronics,3,31912,West,2023-09-26 18:00:00
6452,Phone,Accessories,4,21824,West,2023-09-26 19:00:00
6453,Smartwatch,Electronics,3,18070,East,2023-09-26 20:00:00
6454,Laptop,Accessories,2,1991,West,2023-09-26 21:00:00
6455,Headphones,Accessories,1,3382,North,2023-09-26 22:00:00
6456,Smartwatch,Accessories,3,48046,East,2023-09-26 23:00:00
6457,Tablet,Electronics,1,2510,East,2023-09-27 00:00:00
6458,Phone,Electronics,1,37163,East,2023-09-27 01:00:00
6459,Headphones,Electronics,4,34454,West,2023-09-27 02:00:00
6460,Tablet,Accessories,1,14081,West,2023-09-27 03:00:00
6461,Headphones,Electronics,3,33451,North,2023-09-27 04:00:00
6462,Phone,Electronics,2,39623,North,2023-09-27 05:00:00
6463,Tablet,Electronics,2,47115,North,2023-09-27 06:00:00
6464,Tablet,Electronics,1,41745,East,2023-09-27 07:00:00
6465,Phone,Accessories,4,33894,North,2023-09-27 08:00:00
6466,Phone,Accessories,4,20917,South,2023-09-27 09:00:00
6467,Phone,Accessories,3,27002,East,2023-09-27 10:00:00
6468,Headphones,Accessories,3,25837,North,2023-09-27 11:00:00
6469,Headphones,Accessories,1,25142,East,2023-09-27 12:00:00
6470,Laptop,Electronics,4,23120,South,2023-09-27 13:00:00
6471,Tablet,Accessories,3,3318,East,2023-09-27 14:00:00
6472,Tablet,Accessories,1,22826,West,2023-09-27 15:00:00
6473,Smartwatch,Accessories,3,5117,East,2023-09-27 16:00:00
6474,Tablet,Electronics,2,28089,North,2023-09-27 17:00:00
6475,Laptop,Accessories,3,43611,South,2023-09-27 18:00:00
6476,Laptop,Electronics,1,37965,South,2023-09-27 19:00:00
6477,Phone,Accessories,2,15312,East,2023-09-27 20:00:00
6478,Tablet,Accessories,1,9684,North,2023-09-27 21:00:00
6479,Laptop,Accessories,4,41258,West,2023-09-27 22:00:00
6480,Phone,Accessories,1,37088,West,2023-09-27 23:00:00
6481,Laptop,Accessories,2,20638,East,2023-09-28 00:00:00
6482,Tablet,Accessories,1,37710,North,2023-09-28 01:00:00
6483,Tablet,Electronics,3,45666,North,2023-09-28 02:00:00
6484,Phone,Electronics,1,15749,East,2023-09-28 03:00:00
6485,Tablet,Electronics,1,14387,West,2023-09-28 04:00:00
6486,Phone,Electronics,2,20494,South,2023-09-28 05:00:00
6487,Tablet,Accessories,1,42864,West,2023-09-28 06:00:00
6488,Smartwatch,Electronics,4,22224,East,2023-09-28 07:00:00
6489,Phone,Electronics,2,16433,West,2023-09-28 08:00:00
6490,Smartwatch,Accessories,3,33960,North,2023-09-28 09:00:00
6491,Tablet,Accessories,1,28056,North,2023-09-28 10:00:00
6492,Headphones,Electronics,2,25951,South,2023-09-28 11:00:00
6493,Tablet,Accessories,3,28666,North,2023-09-28 12:00:00
6494,Headphones,Accessories,4,43094,West,2023-09-28 13:00:00
6495,Tablet,Accessories,3,38370,West,2023-09-28 14:00:00
6496,Phone,Electronics,3,45076,South,2023-09-28 15:00:00
6497,Laptop,Accessories,2,31218,West,2023-09-28 16:00:00
6498,Phone,Accessories,2,19671,North,2023-09-28 17:00:00
6499,Headphones,Accessories,4,13747,North,2023-09-28 18:00:00
6500,Tablet,Accessories,4,43088,East,2023-09-28 19:00:00
6501,Tablet,Accessories,2,4808,North,2023-09-28 20:00:00
6502,Tablet,Electronics,2,20361,South,2023-09-28 21:00:00
6503,Laptop,Electronics,3,41104,South,2023-09-28 22:00:00
6504,Laptop,Electronics,3,25230,West,2023-09-28 23:00:00
6505,Phone,Electronics,4,43775,North,2023-09-29 00:00:00
6506,Phone,Accessories,2,48383,North,2023-09-29 01:00:00
6507,Headphones,Electronics,4,26220,East,2023-09-29 02:00:00
6508,Laptop,Electronics,2,46851,East,2023-09-29 03:00:00
6509,Smartwatch,Accessories,4,36929,South,2023-09-29 04:00:00
6510,Phone,Electronics,3,26943,North,2023-09-29 05:00:00
6511,Smartwatch,Electronics,3,47211,South,2023-09-29 06:00:00
6512,Phone,Accessories,1,9020,South,2023-09-29 07:00:00
6513,Smartwatch,Electronics,2,35166,East,2023-09-29 08:00:00
6514,Smartwatch,Electronics,4,2909,West,2023-09-29 09:00:00
6515,Phone,Accessories,1,46093,West,2023-09-29 10:00:00
6516,Laptop,Accessories,2,1127,North,2023-09-29 11:00:00
6517,Phone,Electronics,3,2612,East,2023-09-29 12:00:00
6518,Laptop,Accessories,3,16320,West,2023-09-29 13:00:00
6519,Tablet,Electronics,4,23677,North,2023-09-29 14:00:00
6520,Tablet,Electronics,4,39540,North,2023-09-29 15:00:00
6521,Tablet,Electronics,4,47147,East,2023-09-29 16:00:00
6522,Tablet,Electronics,3,29974,South,2023-09-29 17:00:00
6523,Headphones,Electronics,4,49400,East,2023-09-29 18:00:00
6524,Headphones,Electronics,3,43748,West,2023-09-29 19:00:00
6525,Phone,Accessories,2,32765,West,2023-09-29 20:00:00
6526,Smartwatch,Electronics,3,41253,North,2023-09-29 21:00:00
6527,Headphones,Electronics,3,3426,North,2023-09-29 22:00:00
6528,Headphones,Accessories,4,41342,East,2023-09-29 23:00:00
6529,Smartwatch,Electronics,4,9183,North,2023-09-30 00:00:00
6530,Headphones,Accessories,1,6875,North,2023-09-30 01:00:00
6531,Smartwatch,Electronics,3,5363,East,2023-09-30 02:00:00
6532,Headphones,Accessories,3,41451,West,2023-09-30 03:00:00
6533,Tablet,Accessories,1,20655,North,2023-09-30 04:00:00
6534,Smartwatch,Accessories,4,2205,East,2023-09-30 05:00:00
6535,Tablet,Electronics,2,34961,East,2023-09-30 06:00:00
6536,Phone,Accessories,4,25776,South,2023-09-30 07:00:00
6537,Smartwatch,Accessories,2,22482,East,2023-09-30 08:00:00
6538,Smartwatch,Accessories,2,32072,North,2023-09-30 09:00:00
6539,Laptop,Electronics,2,30854,East,2023-09-30 10:00:00
6540,Headphones,Accessories,2,49801,South,2023-09-30 11:00:00
6541,Smartwatch,Accessories,2,3254,West,2023-09-30 12:00:00
6542,Laptop,Electronics,2,35061,South,2023-09-30 13:00:00
6543,Laptop,Accessories,2,42378,North,2023-09-30 14:00:00
6544,Laptop,Accessories,1,34916,West,2023-09-30 15:00:00
6545,Tablet,Accessories,2,14621,South,2023-09-30 16:00:00
6546,Laptop,Accessories,3,9608,East,2023-09-30 17:00:00
6547,Smartwatch,Accessories,4,2107,South,2023-09-30 18:00:00
6548,Phone,Electronics,3,25188,South,2023-09-30 19:00:00
6549,Headphones,Accessories,1,23691,North,2023-09-30 20:00:00
6550,Tablet,Electronics,3,31260,East,2023-09-30 21:00:00
6551,Laptop,Accessories,3,28766,North,2023-09-30 22:00:00
6552,Laptop,Accessories,4,44909,South,2023-09-30 23:00:00
6553,Tablet,Accessories,2,1084,West,2023-10-01 00:00:00
6554,Tablet,Accessories,4,43926,North,2023-10-01 01:00:00
6555,Smartwatch,Accessories,4,504,South,2023-10-01 02:00:00
6556,Smartwatch,Accessories,3,23480,West,2023-10-01 03:00:00
6557,Phone,Accessories,4,44764,North,2023-10-01 04:00:00
6558,Smartwatch,Accessories,1,32123,West,2023-10-01 05:00:00
6559,Smartwatch,Electronics,2,22466,South,2023-10-01 06:00:00
6560,Tablet,Electronics,4,46920,West,2023-10-01 07:00:00
6561,Tablet,Electronics,1,49841,West,2023-10-01 08:00:00
6562,Headphones,Accessories,4,753,North,2023-10-01 09:00:00
6563,Tablet,Electronics,3,41775,West,2023-10-01 10:00:00
6564,Tablet,Accessories,3,30186,South,2023-10-01 11:00:00
6565,Smartwatch,Accessories,2,2318,North,2023-10-01 12:00:00
6566,Smartwatch,Accessories,3,41193,West,2023-10-01 13:00:00
6567,Tablet,Accessories,3,45754,West,2023-10-01 14:00:00
6568,Tablet,Electronics,4,47824,South,2023-10-01 15:00:00
6569,Headphones,Electronics,4,26862,West,2023-10-01 16:00:00
6570,Laptop,Electronics,3,27747,North,2023-10-01 17:00:00
6571,Tablet,Accessories,1,9115,South,2023-10-01 18:00:00
6572,Phone,Accessories,1,20795,South,2023-10-01 19:00:00
6573,Headphones,Electronics,4,17381,South,2023-10-01 20:00:00
6574,Laptop,Electronics,2,10351,East,2023-10-01 21:00:00
6575,Smartwatch,Electronics,1,41903,West,2023-10-01 22:00:00
6576,Tablet,Accessories,2,48016,East,2023-10-01 23:00:00
6577,Phone,Electronics,1,39528,South,2023-10-02 00:00:00
6578,Smartwatch,Electronics,2,40826,North,2023-10-02 01:00:00
6579,Tablet,Accessories,2,36173,South,2023-10-02 02:00:00
6580,Laptop,Accessories,1,40206,East,2023-10-02 03:00:00
6581,Tablet,Electronics,3,25130,West,2023-10-02 04:00:00
6582,Tablet,Accessories,4,17157,North,2023-10-02 05:00:00
6583,Phone,Electronics,4,49230,East,2023-10-02 06:00:00
6584,Headphones,Accessories,1,20311,South,2023-10-02 07:00:00
6585,Smartwatch,Accessories,4,17462,East,2023-10-02 08:00:00
6586,Smartwatch,Accessories,1,33009,South,2023-10-02 09:00:00
6587,Tablet,Electronics,1,21047,South,2023-10-02 10:00:00
6588,Phone,Electronics,2,13456,North,2023-10-02 11:00:00
6589,Headphones,Accessories,1,21334,North,2023-10-02 12:00:00
6590,Tablet,Electronics,3,11631,West,2023-10-02 13:00:00
6591,Smartwatch,Electronics,2,15786,North,2023-10-02 14:00:00
6592,Tablet,Electronics,2,49909,West,2023-10-02 15:00:00
6593,Laptop,Accessories,3,24667,South,2023-10-02 16:00:00
6594,Headphones,Electronics,3,19144,North,2023-10-02 17:00:00
6595,Tablet,Accessories,4,29394,East,2023-10-02 18:00:00
6596,Phone,Electronics,3,40852,South,2023-10-02 19:00:00
6597,Smartwatch,Electronics,4,14481,South,2023-10-02 20:00:00
6598,Laptop,Accessories,2,22019,South,2023-10-02 21:00:00
6599,Phone,Electronics,1,35322,West,2023-10-02 22:00:00
6600,Smartwatch,Accessories,2,6094,North,2023-10-02 23:00:00
6601,Laptop,Accessories,4,20729,East,2023-10-03 00:00:00
6602,Smartwatch,Accessories,1,3331,North,2023-10-03 01:00:00
6603,Headphones,Accessories,3,17104,East,2023-10-03 02:00:00
6604,Tablet,Accessories,1,19057,East,2023-10-03 03:00:00
6605,Smartwatch,Electronics,4,19759,North,2023-10-03 04:00:00
6606,Laptop,Electronics,1,47563,North,2023-10-03 05:00:00
6607,Headphones,Accessories,1,45294,West,2023-10-03 06:00:00
6608,Tablet,Accessories,2,1724,South,2023-10-03 07:00:00
6609,Headphones,Accessories,3,44446,South,2023-10-03 08:00:00
6610,Phone,Accessories,2,6735,South,2023-10-03 09:00:00
6611,Phone,Electronics,3,30828,South,2023-10-03 10:00:00
6612,Tablet,Electronics,3,45593,South,2023-10-03 11:00:00
6613,Phone,Accessories,2,33382,East,2023-10-03 12:00:00
6614,Tablet,Accessories,4,14469,North,2023-10-03 13:00:00
6615,Phone,Electronics,1,15188,South,2023-10-03 14:00:00
6616,Phone,Accessories,2,11723,East,2023-10-03 15:00:00
6617,Phone,Electronics,3,31939,West,2023-10-03 16:00:00
6618,Tablet,Accessories,4,9787,South,2023-10-03 17:00:00
6619,Smartwatch,Electronics,1,48841,West,2023-10-03 18:00:00
6620,Smartwatch,Accessories,1,7825,North,2023-10-03 19:00:00
6621,Phone,Electronics,2,46192,North,2023-10-03 20:00:00
6622,Smartwatch,Electronics,4,7189,West,2023-10-03 21:00:00
6623,Headphones,Electronics,1,25531,South,2023-10-03 22:00:00
6624,Phone,Accessories,1,8651,South,2023-10-03 23:00:00
6625,Headphones,Accessories,4,13175,South,2023-10-04 00:00:00
6626,Smartwatch,Accessories,1,49399,North,2023-10-04 01:00:00
6627,Tablet,Accessories,1,33526,West,2023-10-04 02:00:00
6628,Laptop,Accessories,3,26967,East,2023-10-04 03:00:00
6629,Tablet,Accessories,3,3448,North,2023-10-04 04:00:00
6630,Tablet,Electronics,2,2738,South,2023-10-04 05:00:00
6631,Smartwatch,Electronics,1,5390,West,2023-10-04 06:00:00
6632,Tablet,Accessories,2,3965,South,2023-10-04 07:00:00
6633,Smartwatch,Electronics,3,46147,South,2023-10-04 08:00:00
6634,Laptop,Electronics,2,2548,South,2023-10-04 09:00:00
6635,Smartwatch,Electronics,2,20804,South,2023-10-04 10:00:00
6636,Headphones,Electronics,4,38832,East,2023-10-04 11:00:00
6637,Smartwatch,Accessories,1,40168,South,2023-10-04 12:00:00
6638,Headphones,Electronics,3,5622,North,2023-10-04 13:00:00
6639,Tablet,Electronics,2,24088,South,2023-10-04 14:00:00
6640,Tablet,Electronics,2,42495,South,2023-10-04 15:00:00
6641,Headphones,Accessories,3,38716,East,2023-10-04 16:00:00
6642,Tablet,Accessories,2,48043,South,2023-10-04 17:00:00
6643,Phone,Accessories,4,46342,East,2023-10-04 18:00:00
6644,Laptop,Electronics,4,48270,South,2023-10-04 19:00:00
6645,Smartwatch,Accessories,1,11659,West,2023-10-04 20:00:00
6646,Laptop,Accessories,3,33152,East,2023-10-04 21:00:00
6647,Tablet,Electronics,2,31111,West,2023-10-04 22:00:00
6648,Laptop,Electronics,2,36251,West,2023-10-04 23:00:00
6649,Phone,Electronics,2,5370,North,2023-10-05 00:00:00
6650,Phone,Electronics,3,39149,East,2023-10-05 01:00:00
6651,Smartwatch,Accessories,2,1792,North,2023-10-05 02:00:00
6652,Tablet,Electronics,1,42292,West,2023-10-05 03:00:00
6653,Tablet,Accessories,3,18478,South,2023-10-05 04:00:00
6654,Phone,Electronics,3,25494,North,2023-10-05 05:00:00
6655,Headphones,Accessories,1,38634,West,2023-10-05 06:00:00
6656,Laptop,Electronics,1,17564,South,2023-10-05 07:00:00
6657,Phone,Accessories,4,19162,North,2023-10-05 08:00:00
6658,Laptop,Electronics,3,692,South,2023-10-05 09:00:00
6659,Smartwatch,Electronics,3,22584,East,2023-10-05 10:00:00
6660,Phone,Electronics,4,16727,East,2023-10-05 11:00:00
6661,Smartwatch,Electronics,4,41944,South,2023-10-05 12:00:00
6662,Headphones,Electronics,2,44605,South,2023-10-05 13:00:00
6663,Headphones,Accessories,2,46753,South,2023-10-05 14:00:00
6664,Tablet,Accessories,1,14661,North,2023-10-05 15:00:00
6665,Smartwatch,Accessories,2,36049,West,2023-10-05 16:00:00
6666,Phone,Electronics,3,1844,North,2023-10-05 17:00:00
6667,Laptop,Electronics,1,44032,South,2023-10-05 18:00:00
6668,Laptop,Electronics,3,21160,West,2023-10-05 19:00:00
6669,Smartwatch,Accessories,4,37091,East,2023-10-05 20:00:00
6670,Phone,Electronics,1,24070,West,2023-10-05 21:00:00
6671,Tablet,Electronics,2,6134,East,2023-10-05 22:00:00
6672,Headphones,Electronics,4,21257,North,2023-10-05 23:00:00
6673,Headphones,Electronics,3,11933,West,2023-10-06 00:00:00
6674,Tablet,Accessories,3,20348,North,2023-10-06 01:00:00
6675,Phone,Accessories,2,804,East,2023-10-06 02:00:00
6676,Laptop,Electronics,1,2019,North,2023-10-06 03:00:00
6677,Laptop,Electronics,3,49502,North,2023-10-06 04:00:00
6678,Laptop,Electronics,3,44440,West,2023-10-06 05:00:00
6679,Phone,Electronics,4,10799,South,2023-10-06 06:00:00
6680,Phone,Electronics,3,33231,South,2023-10-06 07:00:00
6681,Smartwatch,Electronics,4,15438,West,2023-10-06 08:00:00
6682,Smartwatch,Accessories,4,7068,North,2023-10-06 09:00:00
6683,Tablet,Electronics,3,35960,North,2023-10-06 10:00:00
6684,Tablet,Electronics,1,5143,North,2023-10-06 11:00:00
6685,Laptop,Accessories,1,17974,North,2023-10-06 12:00:00
6686,Phone,Accessories,1,43911,South,2023-10-06 13:00:00
6687,Smartwatch,Electronics,4,18960,South,2023-10-06 14:00:00
6688,Laptop,Electronics,2,28736,South,2023-10-06 15:00:00
6689,Smartwatch,Accessories,2,12898,North,2023-10-06 16:00:00
6690,Phone,Accessories,3,39555,West,2023-10-06 17:00:00
6691,Phone,Accessories,1,8050,West,2023-10-06 18:00:00
6692,Tablet,Electronics,1,8150,North,2023-10-06 19:00:00
6693,Phone,Accessories,3,5722,West,2023-10-06 20:00:00
6694,Phone,Electronics,2,29269,South,2023-10-06 21:00:00
6695,Laptop,Accessories,3,10472,South,2023-10-06 22:00:00
6696,Phone,Electronics,4,45999,East,2023-10-06 23:00:00
6697,Headphones,Accessories,4,15502,South,2023-10-07 00:00:00
6698,Laptop,Accessories,2,8371,South,2023-10-07 01:00:00
6699,Tablet,Electronics,3,46750,West,2023-10-07 02:00:00
6700,Laptop,Accessories,1,31046,North,2023-10-07 03:00:00
6701,Laptop,Electronics,2,24112,South,2023-10-07 04:00:00
6702,Phone,Electronics,2,21700,South,2023-10-07 05:00:00
6703,Laptop,Electronics,2,12630,North,2023-10-07 06:00:00
6704,Smartwatch,Accessories,1,40320,East,2023-10-07 07:00:00
6705,Headphones,Electronics,2,35618,South,2023-10-07 08:00:00
6706,Smartwatch,Accessories,2,16289,West,2023-10-07 09:00:00
6707,Tablet,Accessories,1,48024,West,2023-10-07 10:00:00
6708,Headphones,Accessories,4,11836,West,2023-10-07 11:00:00
